latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
45.556,9.57655,297.66,0.45,0.47,2024-01-01,0048,N,VIIRS,n,2,275.83,0.67,N,0
45.55563,9.57643,299.07,0.45,0.47,2024-01-01,0049,N,VIIRS,n,2,275.59,0.53,N,0
37.81675,15.24904,295.42,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,281.3,0.41,N,0
37.87737,14.94446,295.24,0.39,0.36,2024-01-01,0050,N,VIIRS,n,2,276.2,0.47,N,0
39.07934,9.01698,295.77,0.41,0.45,2024-01-01,0050,N,VIIRS,n,2,279.68,1.25,N,2
38.20499,15.26741,299.53,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,288.67,0.7,N,2
38.20169,15.2666,295.09,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,284.81,0.7,N,2
38.16506,15.50176,301.52,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,280.59,0.56,N,0
37.7467,15.00165,299.44,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,279.35,0.87,N,1
37.74803,14.99305,316.34,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,268.84,1,N,1
40.50679,17.21199,311.2,0.39,0.36,2024-01-01,0050,N,VIIRS,n,2,269.7,1.58,N,3
40.31456,15.89524,299.16,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,268.55,1.16,N,2
38.84133,16.606,296.75,0.39,0.36,2024-01-01,0050,N,VIIRS,n,2,280.15,0.47,N,0
38.79355,15.21059,330.68,0.39,0.36,2024-01-01,0050,N,VIIRS,n,2,284.52,4.63,N,1
39.27211,9.09646,320.55,0.41,0.45,2024-01-01,0050,N,VIIRS,n,2,274.26,2.23,N,0
37.75131,14.99388,307.24,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,270.74,1,N,1
37.81345,15.24823,327.9,0.38,0.36,2024-01-01,0050,N,VIIRS,n,2,285.98,8.79,N,0
37.32735,15.08031,309.32,0.38,0.36,2024-01-01,0051,N,VIIRS,n,2,281.12,0.51,N,0
37.44207,15.08372,305.68,0.38,0.36,2024-01-01,0051,N,VIIRS,n,2,281.29,0.78,N,0
37.32406,15.0795,295.6,0.38,0.36,2024-01-01,0051,N,VIIRS,n,2,281,0.28,N,0
37.21133,15.16997,305.87,0.38,0.36,2024-01-01,0051,N,VIIRS,n,2,288.32,1.03,N,2
38.00592,14.84912,328.87,0.44,0.38,2024-01-01,1212,N,VIIRS,n,2,285.89,5.54,D,0
40.50373,17.2159,335.79,0.39,0.44,2024-01-01,1212,N,VIIRS,n,2,283.71,3.89,D,3
39.08007,9.0174,303.45,0.36,0.58,2024-01-02,0031,N,VIIRS,n,2,287.14,1.51,N,2
39.08152,9.01875,297.67,0.45,0.63,2024-01-02,0212,N,VIIRS,n,2,284.38,1.58,N,2
36.85746,14.96381,329.52,0.4,0.37,2024-01-02,1153,N,VIIRS,n,2,289.64,1.73,D,0
37.43526,14.71535,341.27,0.4,0.37,2024-01-02,1153,N,VIIRS,n,2,296.36,10.99,D,0
37.78484,14.72737,329.52,0.4,0.37,2024-01-02,1153,N,VIIRS,n,2,289.99,1.57,D,0
37.98254,15.22796,334.99,0.39,0.36,2024-01-02,1153,N,VIIRS,n,2,284.82,3.89,D,0
40.50746,17.21185,330.07,0.4,0.37,2024-01-02,1153,N,VIIRS,n,2,290.15,2.51,D,3
40.66878,16.28803,329.64,0.39,0.36,2024-01-02,1154,N,VIIRS,n,2,292.37,4.93,D,0
41.15559,16.37431,328.43,0.39,0.36,2024-01-02,1154,N,VIIRS,n,2,288.02,4.4,D,0
37.92993,13.97613,295.28,0.35,0.56,2024-01-03,0013,N,VIIRS,n,2,269.22,0.78,N,0
37.38963,13.52612,299.46,0.36,0.57,2024-01-03,0013,N,VIIRS,n,2,272.12,0.79,N,0
37.38934,13.52646,296.06,0.49,0.65,2024-01-03,0153,N,VIIRS,n,2,275.01,0.66,N,0
37.90358,14.20565,356.01,0.41,0.45,2024-01-03,1134,N,VIIRS,n,2,282.2,8.97,D,0
40.658,16.08806,329.27,0.45,0.39,2024-01-03,1135,N,VIIRS,n,2,282.83,3.07,D,0
42.06689,14.45801,328.39,0.5,0.41,2024-01-03,1135,N,VIIRS,n,2,287.92,2.75,D,0
42.06846,14.46268,328.39,0.5,0.41,2024-01-03,1135,N,VIIRS,n,2,288.85,4.96,D,0
41.01727,9.29307,326.34,0.6,0.53,2024-01-03,1135,N,VIIRS,n,2,286.1,2.57,D,0
42.69064,13.94872,340.79,0.51,0.41,2024-01-03,1135,N,VIIRS,n,2,290.2,8.29,D,0
44.21046,11.68585,337.74,0.39,0.44,2024-01-03,1136,N,VIIRS,n,2,284.96,3.14,D,0
45.68303,9.46408,296.86,0.41,0.37,2024-01-04,0132,N,VIIRS,n,2,277.04,0.74,N,2
37.02747,14.56827,302.57,0.32,0.54,2024-01-04,0135,N,VIIRS,n,2,278.53,0.55,N,0
40.50243,17.21881,335.91,0.43,0.46,2024-01-04,1116,N,VIIRS,n,2,292.34,3.39,D,3
42.81949,11.60688,326.25,0.35,0.57,2024-01-04,1117,N,VIIRS,n,2,285.1,1.17,D,0
41.0211,16.04907,348.1,0.65,0.73,2024-01-04,1257,N,VIIRS,n,2,291.34,10.06,D,0
40.50459,17.20771,297.03,0.77,0.77,2024-01-04,2334,N,VIIRS,n,2,265.35,2.83,N,2
39.07849,9.01836,295.18,0.38,0.36,2024-01-05,0116,N,VIIRS,n,2,285.04,0.89,N,2
39.08178,9.01919,302.39,0.38,0.36,2024-01-05,0116,N,VIIRS,n,2,286.26,0.89,N,2
39.90952,16.46875,297.81,0.4,0.37,2024-01-06,0056,N,VIIRS,n,2,278.38,0.42,N,0
40.62739,17.99875,306.02,0.39,0.36,2024-01-07,0037,N,VIIRS,n,2,281.11,1.08,N,2
37.21184,15.16979,300.08,0.44,0.38,2024-01-07,0038,N,VIIRS,n,2,285.83,0.81,N,2
38.27889,15.87799,338.36,0.39,0.36,2024-01-07,1159,N,VIIRS,n,2,283.67,4.32,D,0
37.89638,15.26344,340.45,0.39,0.36,2024-01-07,1159,N,VIIRS,n,2,289.72,5.3,D,0
37.21054,15.16828,297.41,0.48,0.48,2024-01-08,0019,N,VIIRS,n,2,283.11,0.99,N,2
40.955,17.16904,330.18,0.39,0.36,2024-01-08,1141,N,VIIRS,n,2,282.12,2.7,D,0
37.12266,15.21577,295.42,0.43,0.62,2024-01-09,0000,N,VIIRS,n,2,282.79,0.8,N,0
37.21241,15.1674,296.51,0.44,0.62,2024-01-09,0000,N,VIIRS,n,2,282.45,0.97,N,2
46.22762,13.07311,305.23,0.39,0.44,2024-01-09,0138,N,VIIRS,n,2,272.22,0.89,N,2
39.08221,9.0187,295.39,0.55,0.42,2024-01-09,0141,N,VIIRS,n,2,283.44,1.79,N,2
45.37991,11.94913,303.9,0.4,0.37,2024-01-10,0120,N,VIIRS,n,2,274.03,1.47,N,2
45.14418,9.94406,327.11,0.38,0.36,2024-01-10,0120,N,VIIRS,n,2,270.79,2.73,N,2
40.59772,8.78457,306.75,0.38,0.36,2024-01-10,0121,N,VIIRS,n,2,269.49,1.32,N,0
40.62571,18.00089,300.31,0.54,0.51,2024-01-10,0121,N,VIIRS,n,2,277.99,0.99,N,0
37.21236,15.1698,297.45,0.46,0.47,2024-01-10,0122,N,VIIRS,n,2,284.1,0.87,N,2
45.14539,9.94483,327.54,0.48,0.4,2024-01-11,0101,N,VIIRS,n,2,273.42,4.85,N,2
45.48084,10.21137,332.94,0.47,0.4,2024-01-11,0101,N,VIIRS,n,2,270.07,5.95,N,2
45.4772,10.21051,337.71,0.47,0.4,2024-01-11,0101,N,VIIRS,n,2,269.83,7.34,N,2
45.47795,10.2102,333.21,0.47,0.4,2024-01-11,0101,N,VIIRS,n,2,271.42,10.9,N,2
45.38129,11.94582,321.21,0.42,0.37,2024-01-11,0101,N,VIIRS,n,2,272.77,2.38,N,2
45.42842,11.00165,297.82,0.44,0.38,2024-01-11,0101,N,VIIRS,n,2,271.88,0.61,N,2
42.57092,12.67475,295.3,0.39,0.36,2024-01-11,0102,N,VIIRS,n,2,266.3,0.45,N,2
45.46198,10.45516,338.24,0.47,0.4,2024-01-11,1227,N,VIIRS,n,2,281.34,8.02,D,2
45.14428,9.94172,329.98,0.45,0.39,2024-01-11,1227,N,VIIRS,n,2,282.18,2.89,D,2
45.14409,9.94098,314.17,0.51,0.49,2024-01-12,0042,N,VIIRS,n,2,273.5,2.86,N,2
45.45892,10.45843,299.24,0.48,0.48,2024-01-12,0042,N,VIIRS,n,2,271.88,2.32,N,2
45.45941,10.45209,336.94,0.48,0.48,2024-01-12,0042,N,VIIRS,n,2,272.06,4.57,N,2
45.46114,10.45241,337.51,0.48,0.48,2024-01-12,0042,N,VIIRS,n,2,273.11,3.18,N,2
45.46069,10.45875,297.12,0.48,0.48,2024-01-12,0042,N,VIIRS,n,2,272.41,3.18,N,2
45.47809,10.20935,332.62,0.5,0.49,2024-01-12,0042,N,VIIRS,n,2,273.84,3,N,2
45.47853,10.20925,333.32,0.5,0.49,2024-01-12,0042,N,VIIRS,n,2,274.1,4.01,N,2
42.56939,12.67417,295.6,0.53,0.42,2024-01-12,0043,N,VIIRS,n,2,273.57,1.28,N,2
45.14725,9.94483,307.55,0.47,0.64,2024-01-12,0223,N,VIIRS,n,2,274.91,1.28,N,2
45.14501,9.94304,318.05,0.47,0.64,2024-01-12,0223,N,VIIRS,n,2,274.13,2.58,N,2
45.14175,9.94146,297.98,0.47,0.64,2024-01-12,0223,N,VIIRS,n,2,269.91,0.61,N,2
45.14444,9.94225,339.77,0.39,0.36,2024-01-12,1208,N,VIIRS,n,2,287.55,5.74,D,2
45.1734,10.94987,331.83,0.38,0.36,2024-01-12,1208,N,VIIRS,n,2,281.7,3.78,D,0
45.49527,9.29961,327.28,0.39,0.36,2024-01-12,1208,N,VIIRS,n,2,280.39,2,D,0
45.45998,10.45848,329.54,0.38,0.36,2024-01-12,1208,N,VIIRS,n,2,285.3,7.11,D,2
45.17665,10.94576,299.43,0.39,0.59,2024-01-13,0023,N,VIIRS,n,2,270.54,0.71,N,0
45.42778,10.99907,306.82,0.39,0.59,2024-01-13,0023,N,VIIRS,n,2,272.42,0.71,N,2
45.45919,10.45574,308.2,0.41,0.61,2024-01-13,0023,N,VIIRS,n,2,272.69,0.98,N,2
45.4791,10.20835,298.07,0.42,0.61,2024-01-13,0023,N,VIIRS,n,2,271.89,0.81,N,2
45.5174,11.49732,307.82,0.37,0.58,2024-01-13,0023,N,VIIRS,n,2,270.38,1.76,N,2
38.20198,15.26688,295.01,0.4,0.44,2024-01-13,0025,N,VIIRS,n,2,283.86,1.53,N,2
40.50486,17.21351,299.12,0.52,0.41,2024-01-13,0025,N,VIIRS,n,2,278.36,1.05,N,3
40.50552,17.20736,297.7,0.52,0.41,2024-01-13,0025,N,VIIRS,n,2,276.45,1.05,N,2
40.50867,17.21424,296.22,0.52,0.41,2024-01-13,0025,N,VIIRS,n,2,278.27,1.05,N,3
40.51699,17.20957,320.18,0.52,0.41,2024-01-13,0025,N,VIIRS,n,2,279.52,2.49,N,2
39.08036,9.01687,298.26,0.44,0.62,2024-01-13,0025,N,VIIRS,n,2,283.62,1.83,N,2
37.21028,15.169,300.8,0.4,0.44,2024-01-13,0026,N,VIIRS,n,2,284.08,1.13,N,2
45.14306,9.93858,297.88,0.57,0.52,2024-01-13,0204,N,VIIRS,n,2,271.47,1.5,N,2
45.14405,9.93851,309.68,0.57,0.52,2024-01-13,0204,N,VIIRS,n,2,272.33,1.98,N,2
45.14762,9.94092,309.59,0.57,0.52,2024-01-13,0204,N,VIIRS,n,2,274.09,2.21,N,2
45.48005,10.20912,303.87,0.58,0.52,2024-01-13,0204,N,VIIRS,n,2,270.88,1.3,N,2
45.3826,11.94903,314.33,0.35,0.56,2024-01-13,0204,N,VIIRS,n,2,273.37,1.29,N,2
45.38283,11.95099,301.87,0.35,0.56,2024-01-13,0204,N,VIIRS,n,2,273.55,0.55,N,2
42.82693,13.86032,335.59,0.4,0.37,2024-01-13,1148,N,VIIRS,n,2,285.42,1.62,D,0
45.52004,11.49837,326.61,0.43,0.38,2024-01-13,1149,N,VIIRS,n,2,283.33,2.46,D,2
45.14777,9.93675,296.74,0.73,0.76,2024-01-14,0004,N,VIIRS,n,2,273.05,1.27,N,2
40.23843,16.68886,296.15,0.63,0.54,2024-01-14,0006,N,VIIRS,n,2,270.46,1.09,N,0
37.21167,15.16987,295.29,0.36,0.57,2024-01-14,0007,N,VIIRS,n,2,282.03,0.96,N,2
45.3798,11.94827,323.81,0.43,0.46,2024-01-14,0145,N,VIIRS,n,2,271.47,2.13,N,2
45.14422,9.94317,338.79,0.53,0.42,2024-01-14,0145,N,VIIRS,n,2,277.42,15.31,N,2
45.78126,8.68128,297.49,0.47,0.4,2024-01-14,0145,N,VIIRS,n,2,271.52,0.53,N,2
45.38104,11.94301,296.63,0.43,0.46,2024-01-14,0145,N,VIIRS,n,2,270.33,1.29,N,2
45.52002,11.49533,300.13,0.4,0.45,2024-01-14,0145,N,VIIRS,n,2,271.36,0.86,N,2
40.51894,17.20938,296.8,0.51,0.66,2024-01-14,0146,N,VIIRS,n,2,275.96,1.03,N,2
41.1778,14.18992,300.78,0.35,0.56,2024-01-14,0146,N,VIIRS,n,2,274.09,0.9,N,0
41.17746,14.19167,297.46,0.35,0.56,2024-01-14,0146,N,VIIRS,n,2,273.95,0.61,N,0
40.50383,17.21553,296.26,0.51,0.66,2024-01-14,0146,N,VIIRS,n,2,279.66,1.29,N,3
40.51306,17.207,298.72,0.51,0.66,2024-01-14,0146,N,VIIRS,n,2,275.5,2.11,N,2
40.51313,17.20658,295.23,0.51,0.66,2024-01-14,0146,N,VIIRS,n,2,275.62,1.03,N,2
39.08184,9.01927,299.81,0.42,0.38,2024-01-15,0128,N,VIIRS,n,2,287.49,1.83,N,2
46.22699,13.07515,303.31,0.39,0.36,2024-01-16,0107,N,VIIRS,n,2,275.4,0.8,N,2
45.14271,9.94262,312.25,0.42,0.38,2024-01-16,0108,N,VIIRS,n,2,271.24,8.8,N,2
45.14589,9.94252,334.75,0.42,0.38,2024-01-16,0108,N,VIIRS,n,2,283.24,16.73,N,2
40.6303,17.99885,296.17,0.57,0.43,2024-01-16,0108,N,VIIRS,n,2,279.67,0.59,N,2
45.38307,11.94645,319.14,0.39,0.36,2024-01-16,0108,N,VIIRS,n,2,273.53,1.51,N,2
45.38234,11.95141,304.46,0.39,0.36,2024-01-16,0108,N,VIIRS,n,2,275.28,2,N,2
45.37975,11.94548,307.72,0.39,0.36,2024-01-16,0108,N,VIIRS,n,2,271.26,1.51,N,2
45.46094,10.45616,338.1,0.41,0.37,2024-01-16,0108,N,VIIRS,n,2,276.27,4.87,N,2
45.47855,10.21246,337.06,0.42,0.38,2024-01-16,0108,N,VIIRS,n,2,272.82,3.67,N,2
45.14618,9.94352,341.62,0.42,0.38,2024-01-16,0108,N,VIIRS,n,2,282.03,8.8,N,2
40.50078,17.21695,295.11,0.53,0.42,2024-01-16,0109,N,VIIRS,n,2,281.09,2.32,N,3
40.50582,17.21215,329.54,0.53,0.42,2024-01-16,0109,N,VIIRS,n,2,282.21,2.32,N,3
40.51839,17.21,297.97,0.53,0.42,2024-01-16,0109,N,VIIRS,n,2,281.33,1,N,2
39.07939,9.01687,297.2,0.4,0.37,2024-01-16,0109,N,VIIRS,n,2,286.43,0.51,N,2
39.08277,9.01762,295.64,0.4,0.37,2024-01-16,0109,N,VIIRS,n,2,285.44,0.51,N,2
45.92751,12.65258,348.36,0.49,0.65,2024-01-16,1053,N,VIIRS,n,2,276.73,6.43,D,0
45.51741,11.49803,327.49,0.4,0.45,2024-01-16,1233,N,VIIRS,n,2,281.47,1.95,D,2
45.47901,10.21508,329.07,0.54,0.42,2024-01-16,1233,N,VIIRS,n,2,282.54,4.29,D,2
45.47875,10.21477,326.97,0.53,0.42,2024-01-16,1233,N,VIIRS,n,2,282.48,3.73,D,2
40.51751,17.20806,304.55,0.39,0.36,2024-01-17,0050,N,VIIRS,n,2,282.65,1.17,N,2
38.7946,15.21299,311.11,0.39,0.36,2024-01-17,0050,N,VIIRS,n,2,268.69,1.18,N,1
40.49326,17.19421,296.68,0.39,0.36,2024-01-17,0050,N,VIIRS,n,2,284.67,0.9,N,0
40.5009,17.21061,298.78,0.39,0.36,2024-01-17,0050,N,VIIRS,n,2,282.51,1.01,N,3
40.50344,17.21609,302.53,0.39,0.36,2024-01-17,0050,N,VIIRS,n,2,285.21,1.01,N,3
40.50687,17.20979,314.97,0.39,0.36,2024-01-17,0050,N,VIIRS,n,2,281.86,2.43,N,3
40.51346,17.21167,309.02,0.39,0.36,2024-01-17,0050,N,VIIRS,n,2,281.33,1.03,N,2
40.37896,18.04272,308.29,0.4,0.37,2024-01-17,0050,N,VIIRS,n,2,279.11,0.92,N,0
40.62968,17.99953,309.18,0.4,0.37,2024-01-17,0050,N,VIIRS,n,2,279.46,1.14,N,2
37.12052,15.21791,296.8,0.38,0.36,2024-01-17,0051,N,VIIRS,n,2,283.47,1.04,N,2
36.79716,14.50193,301.58,0.39,0.36,2024-01-17,0051,N,VIIRS,n,2,283.46,0.5,N,0
37.43826,15.0313,329.36,0.38,0.36,2024-01-17,0051,N,VIIRS,n,2,281.66,3.03,N,2
37.21237,15.1675,301.87,0.5,0.41,2024-01-18,0032,N,VIIRS,n,2,287.2,1.35,N,2
37.74998,14.99028,308.61,0.52,0.41,2024-01-18,0032,N,VIIRS,n,2,267.23,1.07,N,1
38.20442,15.26486,300.19,0.51,0.41,2024-01-18,0032,N,VIIRS,n,2,289.78,1.67,N,2
39.08198,9.01772,301.91,0.36,0.57,2024-01-18,0032,N,VIIRS,n,2,290.2,1.46,N,2
37.12245,15.21933,297.91,0.5,0.41,2024-01-18,0032,N,VIIRS,n,2,287.12,1.04,N,2
37.21283,15.16685,299.45,0.5,0.41,2024-01-18,0032,N,VIIRS,n,2,286.2,1.67,N,2
37.61173,13.48121,339.42,0.42,0.38,2024-01-18,1153,N,VIIRS,n,2,290.28,4.13,D,0
37.77954,13.01349,342.5,0.43,0.38,2024-01-18,1153,N,VIIRS,n,2,291.41,4.9,D,0
45.14647,9.94272,325.31,0.44,0.38,2024-01-18,1155,N,VIIRS,n,2,281.54,2.4,D,2
40.28719,18.29507,305.42,0.43,0.46,2024-01-19,0012,N,VIIRS,n,2,282.03,0.84,N,0
40.62813,18.00049,300.26,0.45,0.47,2024-01-19,0012,N,VIIRS,n,2,281.73,0.39,N,2
40.52018,17.20489,299.01,0.49,0.49,2024-01-19,0012,N,VIIRS,n,2,284.98,1.04,N,2
40.50618,17.20875,302.39,0.49,0.49,2024-01-19,0012,N,VIIRS,n,2,284.35,2.49,N,3
40.50119,17.21394,321.66,0.49,0.49,2024-01-19,0012,N,VIIRS,n,2,285.58,3.3,N,3
38.06456,13.48744,297.53,0.37,0.58,2024-01-19,0013,N,VIIRS,n,2,283.59,0.36,N,0
37.02573,14.51169,295.15,0.63,0.54,2024-01-19,0013,N,VIIRS,n,2,279.16,0.79,N,0
37.21196,15.16793,301.46,0.58,0.52,2024-01-19,0013,N,VIIRS,n,2,288.5,1.43,N,2
37.4401,15.02957,309.83,0.59,0.53,2024-01-19,0013,N,VIIRS,n,2,283.69,2.28,N,2
40.519,17.20618,297.34,0.6,0.71,2024-01-19,0152,N,VIIRS,n,2,284.39,0.8,N,2
40.5024,17.21323,297.33,0.6,0.71,2024-01-19,0152,N,VIIRS,n,2,285.92,1.73,N,3
40.50943,17.21202,295.27,0.6,0.71,2024-01-19,0152,N,VIIRS,n,2,284.64,2.28,N,2
40.51068,17.20976,296.9,0.6,0.71,2024-01-19,0152,N,VIIRS,n,2,283.82,1.98,N,2
39.08311,9.01959,298.18,0.52,0.5,2024-01-19,0153,N,VIIRS,n,2,285.48,0.75,N,2
40.2703,18.25389,337.54,0.4,0.37,2024-01-19,1135,N,VIIRS,n,2,289.74,4.12,D,0
46.22879,13.07009,299.04,0.51,0.41,2024-01-20,0132,N,VIIRS,n,2,270.68,0.86,N,2
45.14498,9.94315,327.22,0.42,0.38,2024-01-20,0133,N,VIIRS,n,2,281.42,32.73,N,2
45.38208,11.94576,323.31,0.48,0.4,2024-01-20,0133,N,VIIRS,n,2,273.2,3.41,N,2
45.42988,10.99833,296.84,0.45,0.39,2024-01-20,0133,N,VIIRS,n,2,272.72,0.83,N,2
45.47834,10.20947,309.8,0.42,0.38,2024-01-20,0133,N,VIIRS,n,2,273.7,1.3,N,2
42.24244,12.34421,326.26,0.34,0.56,2024-01-20,1117,N,VIIRS,n,2,281.64,1.6,D,0
45.70721,9.58167,339.91,0.36,0.57,2024-01-20,1118,N,VIIRS,n,2,276.56,1.7,D,0
45.14808,9.94474,331.99,0.34,0.56,2024-01-20,1258,N,VIIRS,n,2,283.21,11.07,D,2
45.14286,9.94525,367,0.34,0.56,2024-01-20,1258,N,VIIRS,h,2,290.23,11.07,D,2
40.51965,17.20068,295.26,0.77,0.77,2024-01-20,2334,N,VIIRS,n,2,276.74,2.04,N,2
40.5051,17.20436,295.4,0.77,0.77,2024-01-20,2334,N,VIIRS,n,2,276.84,1.8,N,2
45.1234,12.13455,302.76,0.39,0.36,2024-01-21,0114,N,VIIRS,n,2,270.35,1.03,N,0
45.14321,9.94269,325.5,0.39,0.37,2024-01-21,0114,N,VIIRS,n,2,270.02,2.51,N,2
45.14654,9.94364,332.26,0.39,0.37,2024-01-21,0114,N,VIIRS,n,2,278.92,4.68,N,2
45.57585,8.98203,314.08,0.41,0.37,2024-01-21,0114,N,VIIRS,n,2,269.24,0.77,N,0
45.46059,10.45464,330.93,0.39,0.36,2024-01-21,0114,N,VIIRS,n,2,273.04,3.06,N,2
45.38112,11.94759,297.42,0.38,0.36,2024-01-21,0114,N,VIIRS,n,2,271.94,0.86,N,2
45.5177,11.49593,304.98,0.38,0.36,2024-01-21,0114,N,VIIRS,n,2,268.28,0.92,N,2
45.52098,11.49696,312.4,0.38,0.36,2024-01-21,0114,N,VIIRS,n,2,271.56,1.33,N,2
46.22952,13.07572,328.06,0.39,0.36,2024-01-21,0114,N,VIIRS,n,2,275.31,1.48,N,2
42.57223,12.67619,305.78,0.4,0.37,2024-01-21,0115,N,VIIRS,n,2,274.53,0.51,N,2
38.79427,15.21353,311,0.55,0.42,2024-01-21,0115,N,VIIRS,n,2,276.33,0.8,N,1
39.49399,9.39105,298.59,0.38,0.36,2024-01-21,0115,N,VIIRS,n,2,272.84,0.25,N,0
39.30358,9.50267,295.62,0.38,0.36,2024-01-21,0116,N,VIIRS,n,2,275.38,0.36,N,0
37.1237,13.91953,341.26,0.51,0.41,2024-01-21,0116,N,VIIRS,n,2,283.18,3.75,N,0
39.08013,9.01986,299.21,0.38,0.36,2024-01-21,0116,N,VIIRS,n,2,283.16,1.25,N,2
39.08269,9.01806,297.48,0.38,0.36,2024-01-21,0116,N,VIIRS,n,2,282.27,1.33,N,2
37.12236,13.91996,331.64,0.51,0.41,2024-01-21,0116,N,VIIRS,n,2,284.02,7.28,N,0
37.11997,13.91834,317.01,0.51,0.41,2024-01-21,0116,N,VIIRS,n,2,279.93,3.75,N,0
39.45937,16.03212,330.13,0.45,0.63,2024-01-21,1057,N,VIIRS,n,2,281.84,3.17,D,0
39.46518,16.03044,341.68,0.45,0.63,2024-01-21,1057,N,VIIRS,n,2,280.41,4.84,D,0
45.1482,9.94031,305.8,0.55,0.42,2024-01-22,0055,N,VIIRS,n,2,273.01,1.94,N,2
45.14428,9.93949,334.43,0.55,0.42,2024-01-22,0055,N,VIIRS,n,2,272.3,9.08,N,2
45.38348,11.94861,296.15,0.46,0.39,2024-01-22,0055,N,VIIRS,n,2,269.97,0.73,N,2
40.55859,9.67077,295.74,0.5,0.41,2024-01-22,0056,N,VIIRS,n,2,278.03,1.01,N,2
40.50284,17.21694,301.91,0.41,0.37,2024-01-22,0056,N,VIIRS,n,2,283.48,1.53,N,3
40.51894,17.20666,296.57,0.41,0.37,2024-01-22,0056,N,VIIRS,n,2,278.98,0.88,N,2
40.62719,17.99949,297.28,0.43,0.38,2024-01-22,0056,N,VIIRS,n,2,278.66,0.58,N,2
40.63063,18.0006,298.15,0.43,0.38,2024-01-22,0056,N,VIIRS,n,2,278.31,0.42,N,2
40.6934,17.76148,297.04,0.42,0.38,2024-01-22,0056,N,VIIRS,n,2,277.7,0.42,N,0
42.57131,12.67596,305.03,0.42,0.37,2024-01-22,0056,N,VIIRS,n,2,274.33,0.66,N,2
42.77838,11.40962,298.49,0.45,0.39,2024-01-22,0056,N,VIIRS,n,2,271.61,0.58,N,0
40.55836,9.67241,296.24,0.5,0.41,2024-01-22,0056,N,VIIRS,n,2,277.52,1.03,N,2
37.21124,15.17074,298.91,0.4,0.37,2024-01-22,0057,N,VIIRS,n,2,282.79,0.67,N,2
37.12286,13.91646,305.29,0.38,0.36,2024-01-22,0057,N,VIIRS,n,2,277.34,0.72,N,0
37.12161,15.21834,297.46,0.4,0.37,2024-01-22,0057,N,VIIRS,n,2,284.29,0.85,N,2
38.79424,15.20991,327.38,0.39,0.36,2024-01-22,0057,N,VIIRS,n,2,278.34,1.71,N,1
39.0818,9.01966,297.33,0.51,0.41,2024-01-22,0057,N,VIIRS,n,2,283.72,1.71,N,2
38.20468,15.26572,299.13,0.39,0.36,2024-01-22,0057,N,VIIRS,n,2,286.04,1.38,N,2
38.01356,12.80201,296.23,0.39,0.36,2024-01-22,0057,N,VIIRS,n,2,277.57,0.81,N,0
45.38187,11.94614,296.17,0.76,0.77,2024-01-22,0235,N,VIIRS,n,2,266.94,1.11,N,2
45.1496,9.93927,301.66,0.64,0.72,2024-01-22,0235,N,VIIRS,n,2,268.27,3.01,N,2
45.14636,9.9386,319.12,0.64,0.72,2024-01-22,0235,N,VIIRS,n,2,268.96,2.94,N,2
39.22124,16.97001,336.73,0.44,0.46,2024-01-22,1218,N,VIIRS,n,2,288.06,4.1,D,0
37.62854,13.39671,327.76,0.44,0.39,2024-01-22,1218,N,VIIRS,n,2,286.78,2.95,D,0
38.01475,13.93647,329.22,0.47,0.4,2024-01-22,1218,N,VIIRS,n,2,288.82,3.19,D,0
45.14539,9.94517,331.81,0.41,0.37,2024-01-22,1220,N,VIIRS,n,2,281.11,13.49,D,2
45.51934,11.49973,309.71,0.51,0.5,2024-01-23,0036,N,VIIRS,n,2,273.32,1.06,N,2
40.17308,18.46391,314.02,0.39,0.36,2024-01-23,0037,N,VIIRS,n,2,274.35,0.83,N,0
40.63027,17.99998,306.02,0.39,0.36,2024-01-23,0037,N,VIIRS,n,2,274.45,0.86,N,2
40.98404,17.0888,296.57,0.41,0.37,2024-01-23,0037,N,VIIRS,n,2,269.73,0.5,N,0
40.507,17.21223,303.75,0.41,0.37,2024-01-23,0037,N,VIIRS,n,2,279.46,1.32,N,3
40.50296,17.21621,316.31,0.41,0.37,2024-01-23,0037,N,VIIRS,n,2,282.22,1.79,N,3
45.14435,9.94274,318.69,0.4,0.6,2024-01-23,0216,N,VIIRS,n,2,275.54,2.88,N,2
45.14533,9.94288,339.01,0.4,0.6,2024-01-23,0216,N,VIIRS,n,2,277.66,4.33,N,2
45.78451,8.68346,295.14,0.34,0.56,2024-01-23,0216,N,VIIRS,n,2,273.54,0.51,N,0
45.3816,11.94502,315.71,0.48,0.65,2024-01-23,0216,N,VIIRS,n,2,272.69,2.44,N,2
45.14673,9.93807,310.62,0.4,0.6,2024-01-23,0216,N,VIIRS,n,2,275.52,4.55,N,2
45.14578,9.93794,332.95,0.4,0.6,2024-01-23,0216,N,VIIRS,n,2,276.26,2.88,N,2
